,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,state,property_valuation,age,bike_purchases
2953,Male,85,Manufacturing,Mass Customer,No,13.0,NSW,10,42.0,4
2954,Female,68,Manufacturing,Affluent Customer,No,3.0,NSW,5,22.0,7
2955,Male,95,Health,Mass Customer,Yes,5.0,QLD,1,24.0,5
2956,Male,53,Health,Affluent Customer,Yes,5.0,QLD,6,28.0,7
2957,Female,60,Financial Services,High Net Worth,No,12.0,VIC,7,41.0,2
2958,Female,54,Manufacturing,Mass Customer,Yes,18.0,VIC,6,64.0,5
2959,Male,98,Health,High Net Worth,No,13.0,NSW,11,40.0,5
2960,Female,24,Property,Affluent Customer,Yes,11.0,NSW,8,43.0,5
2961,Female,30,Financial Services,High Net Worth,Yes,18.0,NSW,11,48.0,3
2962,Female,45,N/A,High Net Worth,No,13.0,QLD,5,62.0,6
2963,Female,52,Financial Services,Affluent Customer,No,18.0,NSW,8,52.0,9
2964,Female,87,Retail,Mass Customer,No,5.0,NSW,9,53.0,2
2965,Female,20,Retail,Mass Customer,Yes,11.0,QLD,7,46.0,2
2966,Male,76,Property,High Net Worth,Yes,15.0,QLD,2,49.0,6
2967,Female,21,N/A,Mass Customer,Yes,18.0,NSW,8,39.0,4
2968,Male,59,Health,Affluent Customer,Yes,19.0,VIC,12,30.0,9
2969,Male,52,Financial Services,Affluent Customer,Yes,2.0,QLD,1,23.0,6
2970,Female,53,Manufacturing,Affluent Customer,No,18.0,NSW,8,56.0,5
2971,Male,20,Retail,Mass Customer,Yes,19.0,NSW,10,58.0,5
2972,Male,38,Manufacturing,Mass Customer,No,16.0,VIC,1,51.0,13
2973,Male,72,Property,High Net Worth,Yes,12.0,VIC,3,53.0,3
2974,Female,90,N/A,High Net Worth,No,5.0,NSW,6,22.0,9
2975,Female,81,Manufacturing,Affluent Customer,Yes,7.0,NSW,11,47.0,4
2976,Female,72,N/A,Mass Customer,No,18.0,NSW,9,44.0,2
2977,Female,67,Retail,High Net Worth,No,17.0,NSW,5,35.0,4
2978,Female,94,Manufacturing,Affluent Customer,No,16.0,QLD,3,55.0,5
2979,Female,96,N/A,Mass Customer,Yes,2.0,QLD,6,21.0,10
2980,Female,43,Entertainment,Mass Customer,No,18.0,VIC,8,52.0,4
2981,Female,96,N/A,Mass Customer,No,9.0,NSW,10,44.0,7
2982,Male,67,Manufacturing,Mass Customer,Yes,16.0,NSW,12,33.0,5
2983,Male,83,N/A,Mass Customer,No,17.0,VIC,7,62.0,2
2984,Male,28,Financial Services,Mass Customer,Yes,6.0,NSW,8,37.0,11
2985,Female,51,Manufacturing,Affluent Customer,Yes,3.0,NSW,8,29.0,9
2986,Male,78,Manufacturing,Mass Customer,No,13.0,QLD,2,57.0,6
2987,Male,74,Financial Services,Affluent Customer,No,2.0,QLD,6,20.0,5
2988,Male,96,Financial Services,Affluent Customer,Yes,4.0,VIC,8,25.0,7
2989,Female,88,Financial Services,High Net Worth,Yes,13.0,NSW,11,42.0,5
2990,Female,29,Financial Services,Affluent Customer,Yes,2.0,VIC,10,25.0,4
2991,Female,8,Manufacturing,Mass Customer,Yes,9.0,VIC,6,29.0,6
2992,Female,88,Manufacturing,Affluent Customer,No,1.0,VIC,7,29.0,6
2993,Female,59,Financial Services,Affluent Customer,No,12.0,VIC,4,32.0,3
2994,Female,74,Health,Affluent Customer,Yes,1.0,NSW,9,22.0,4
2995,Female,59,Entertainment,Mass Customer,Yes,12.0,NSW,9,30.0,4
2996,Male,87,Manufacturing,Mass Customer,Yes,10.0,NSW,5,41.0,7
2997,Male,16,Telecommunications,Affluent Customer,No,17.0,VIC,10,53.0,3
2998,Male,31,Health,Mass Customer,Yes,12.0,NSW,9,51.0,7
2999,Male,36,Entertainment,Mass Customer,Yes,16.0,VIC,8,60.0,6
3000,Female,9,Health,Mass Customer,Yes,4.0,NSW,10,28.0,4
3001,Male,19,Manufacturing,Affluent Customer,No,2.0,NSW,10,20.0,7
3002,Female,54,Retail,Mass Customer,No,7.0,NSW,6,38.0,3
3003,Male,34,Retail,Mass Customer,Yes,20.0,NSW,9,60.0,4
3004,Male,87,Financial Services,High Net Worth,No,10.0,VIC,8,61.0,9
3005,Female,61,N/A,High Net Worth,Yes,9.0,VIC,6,49.0,6
3006,Male,68,Manufacturing,Mass Customer,Yes,2.0,NSW,8,23.0,5
3007,Male,44,N/A,Mass Customer,Yes,12.0,NSW,9,48.0,6
3008,Female,57,Financial Services,Affluent Customer,Yes,16.0,QLD,4,61.0,6
3009,Male,91,N/A,Affluent Customer,No,5.0,VIC,8,42.0,5
3010,Male,64,Health,Mass Customer,No,9.0,NSW,8,34.0,6
3011,Male,92,Retail,Affluent Customer,Yes,17.0,NSW,8,46.0,7
3012,Male,27,Manufacturing,Affluent Customer,Yes,2.0,QLD,7,20.0,4
3013,Male,81,Manufacturing,Mass Customer,No,8.0,VIC,8,55.0,5
3014,Female,88,Manufacturing,Affluent Customer,Yes,3.0,VIC,7,25.0,2
3015,Female,8,N/A,Affluent Customer,No,9.0,QLD,4,47.0,3
3016,Male,31,Property,High Net Worth,Yes,6.0,VIC,9,28.0,9
3017,Male,51,N/A,Mass Customer,Yes,17.0,NSW,8,31.0,7
3018,Male,14,Retail,High Net Worth,Yes,2.0,VIC,10,21.0,5
3019,Female,32,Financial Services,Mass Customer,No,10.0,NSW,7,47.0,3
3020,Male,2,Financial Services,Affluent Customer,Yes,19.0,NSW,5,42.0,3
3021,Female,77,Health,Mass Customer,No,12.0,QLD,4,40.0,4
3022,Female,73,Retail,Mass Customer,Yes,3.0,QLD,7,23.0,2
3023,Female,19,N/A,Mass Customer,No,7.0,NSW,11,66.0,4
3024,Male,68,Manufacturing,High Net Worth,No,12.0,NSW,12,33.0,4
3025,Male,37,Property,Affluent Customer,No,2.0,NSW,6,30.0,4
3026,Female,5,Retail,Mass Customer,No,20.0,QLD,7,66.0,8
3027,Female,19,Property,Mass Customer,Yes,2.0,QLD,3,25.0,6
3028,Male,88,Health,Mass Customer,No,12.0,QLD,7,54.0,6
3029,Female,13,Financial Services,Mass Customer,Yes,21.0,NSW,6,31.0,5
3030,Female,98,N/A,High Net Worth,No,9.0,QLD,3,60.0,4
3031,Male,94,Entertainment,Mass Customer,No,10.0,QLD,2,52.0,7
3032,Female,75,Health,Mass Customer,Yes,10.0,NSW,9,62.0,5
3033,Male,14,IT,Affluent Customer,Yes,8.0,QLD,3,26.0,3
3034,Male,42,Financial Services,Mass Customer,Yes,4.0,NSW,11,23.0,5
3035,Male,41,Retail,High Net Worth,Yes,1.0,VIC,11,19.0,8
3036,Female,52,Property,Mass Customer,Yes,18.0,NSW,7,50.0,8
3037,Male,48,IT,Mass Customer,Yes,18.0,NSW,5,46.0,6
3038,Male,40,Manufacturing,Mass Customer,No,8.0,VIC,7,39.0,5
3039,Male,16,Health,Mass Customer,No,7.0,VIC,8,42.0,6
3040,Female,68,Financial Services,Affluent Customer,Yes,6.0,VIC,7,25.0,9
3041,Male,54,Health,High Net Worth,No,9.0,QLD,8,27.0,9
3042,Male,13,N/A,High Net Worth,No,19.0,QLD,9,60.0,4
3043,Female,89,Health,Mass Customer,Yes,10.0,NSW,5,41.0,7
3044,Male,82,Manufacturing,Mass Customer,No,19.0,NSW,7,61.0,6
3045,Female,17,Manufacturing,High Net Worth,Yes,15.0,NSW,9,40.0,5
3046,Female,71,Health,High Net Worth,No,20.0,NSW,6,44.0,4
3047,Female,73,Retail,High Net Worth,Yes,9.0,NSW,6,39.0,3
3048,Female,2,Health,High Net Worth,Yes,5.0,NSW,8,42.0,4
3049,Male,7,Financial Services,High Net Worth,No,12.0,VIC,5,33.0,8
3050,Male,39,Health,Mass Customer,No,10.0,VIC,6,49.0,4
3051,Female,96,Manufacturing,High Net Worth,Yes,16.0,VIC,1,55.0,5
3052,Female,44,Property,High Net Worth,Yes,11.0,QLD,2,64.0,5
3053,Female,53,Telecommunications,Mass Customer,No,17.0,QLD,4,49.0,5
3054,Female,63,Retail,Affluent Customer,Yes,3.0,VIC,10,21.0,8
3055,Male,33,Retail,Mass Customer,Yes,7.0,NSW,6,45.0,5
3056,Female,89,Manufacturing,Mass Customer,No,2.0,NSW,8,21.0,6
3057,Female,53,Manufacturing,Mass Customer,No,5.0,NSW,1,25.0,7
3058,Male,83,Financial Services,Mass Customer,No,16.0,NSW,10,58.0,7
3059,Male,60,Retail,Mass Customer,Yes,3.0,NSW,7,22.0,4
3060,Female,48,N/A,Mass Customer,No,9.0,VIC,8,27.0,7
3061,Male,34,Financial Services,Mass Customer,Yes,6.0,NSW,10,49.0,4
3062,Male,65,Financial Services,High Net Worth,Yes,17.0,VIC,7,47.0,3
3063,Female,2,Manufacturing,High Net Worth,No,16.0,NSW,10,35.0,3
3064,Female,92,Retail,Mass Customer,Yes,3.0,QLD,9,24.0,7
3065,Male,98,Manufacturing,Mass Customer,No,6.0,NSW,9,28.0,4
3066,Female,0,Manufacturing,Mass Customer,No,5.0,VIC,8,23.0,11
3067,Male,94,Manufacturing,Mass Customer,Yes,8.0,VIC,9,41.0,3
3068,Male,17,Financial Services,High Net Worth,Yes,7.0,NSW,7,42.0,6
3069,Female,79,Property,Mass Customer,No,15.0,NSW,5,42.0,8
3070,Female,21,Retail,Affluent Customer,Yes,17.0,VIC,7,43.0,6
3071,Male,11,N/A,High Net Worth,Yes,10.0,NSW,9,45.0,6
3072,Female,31,N/A,Affluent Customer,Yes,5.0,VIC,10,40.0,3
3073,Female,66,Financial Services,Mass Customer,No,5.0,NSW,9,28.0,7
3074,Female,6,Financial Services,High Net Worth,Yes,3.0,QLD,7,21.0,6
3075,Female,87,Financial Services,High Net Worth,No,15.0,NSW,9,46.0,5
3076,Female,63,Telecommunications,Mass Customer,Yes,19.0,NSW,10,62.0,7
3077,Female,88,IT,Affluent Customer,Yes,21.0,NSW,7,43.0,4
3078,Male,23,Financial Services,Mass Customer,No,4.0,NSW,10,43.0,3
3079,Male,46,Retail,Mass Customer,Yes,1.0,NSW,7,23.0,8
3080,Male,27,Telecommunications,Mass Customer,Yes,12.0,QLD,9,50.0,6
3081,Male,16,Financial Services,Affluent Customer,No,12.0,VIC,7,53.0,2
3082,Male,87,IT,Mass Customer,No,21.0,NSW,10,42.0,5
3083,Female,71,Financial Services,Mass Customer,Yes,4.0,VIC,9,43.0,1
3084,Female,76,Argiculture,Mass Customer,Yes,15.0,NSW,11,42.0,2
3085,Male,38,Argiculture,Affluent Customer,No,19.0,NSW,10,52.0,6
3086,Female,53,Manufacturing,Mass Customer,Yes,14.0,NSW,9,34.0,5
3087,Female,56,Manufacturing,Affluent Customer,Yes,10.0,NSW,9,45.0,8
3088,Male,96,Health,Mass Customer,No,20.0,NSW,8,65.0,7
3089,Male,36,Property,Mass Customer,No,5.0,VIC,8,25.0,4
3090,Male,89,Health,Affluent Customer,No,22.0,QLD,7,44.0,4
3091,Male,96,IT,Mass Customer,Yes,19.0,VIC,7,56.0,7
3092,Female,67,Entertainment,Mass Customer,No,11.0,VIC,8,52.0,6
3093,Male,36,Financial Services,Affluent Customer,Yes,10.0,NSW,1,53.0,3
3094,Female,69,Retail,Affluent Customer,No,5.0,QLD,3,58.0,4
3095,Male,55,Health,Mass Customer,Yes,1.0,VIC,2,18.0,6
3096,Female,67,Financial Services,Affluent Customer,No,9.0,NSW,12,43.0,6
3097,Male,82,Health,Mass Customer,No,16.0,VIC,9,35.0,3
3098,Male,60,N/A,Affluent Customer,No,16.0,VIC,4,42.0,9
3099,Male,93,N/A,Affluent Customer,No,6.0,NSW,10,42.0,7
3100,Male,21,Retail,Mass Customer,Yes,9.0,QLD,7,48.0,5
3101,Male,87,Entertainment,Affluent Customer,Yes,17.0,NSW,9,40.0,1
3102,Male,96,IT,Mass Customer,Yes,19.0,NSW,9,46.0,2
3103,Male,39,Financial Services,High Net Worth,No,6.0,NSW,2,43.0,6
3104,Female,50,Financial Services,Affluent Customer,No,15.0,NSW,11,52.0,4
3105,Male,64,Health,Mass Customer,No,14.0,VIC,10,46.0,8
3106,Female,2,Manufacturing,Affluent Customer,Yes,7.0,NSW,10,43.0,8
3107,Male,25,Financial Services,Mass Customer,No,10.0,NSW,7,64.0,7
3108,Female,22,N/A,Mass Customer,Yes,2.0,VIC,9,23.0,5
3109,Male,75,Financial Services,Mass Customer,Yes,14.0,NSW,7,46.0,5
3110,Male,94,Financial Services,Mass Customer,No,1.0,VIC,9,21.0,5
3111,Male,40,Financial Services,Mass Customer,No,11.0,QLD,3,57.0,2
3112,Female,18,N/A,Affluent Customer,No,15.0,VIC,9,35.0,8
3113,Female,29,Financial Services,Affluent Customer,Yes,12.0,QLD,4,61.0,8
3114,Female,37,Financial Services,High Net Worth,Yes,16.0,VIC,2,51.0,4
3115,Female,6,Property,High Net Worth,No,7.0,NSW,10,42.0,6
3116,Male,38,Manufacturing,Mass Customer,No,11.0,QLD,9,42.0,3
3117,Female,4,Manufacturing,Mass Customer,No,18.0,NSW,8,39.0,9
3118,Female,11,Health,Mass Customer,No,8.0,VIC,7,43.0,7
3119,Male,83,Health,High Net Worth,No,14.0,NSW,8,44.0,5
3120,Male,66,Manufacturing,Mass Customer,Yes,1.0,VIC,8,23.0,4
3121,Female,98,N/A,Mass Customer,Yes,15.0,QLD,7,51.0,8
3122,Female,51,Manufacturing,Mass Customer,No,1.0,QLD,7,24.0,5
3123,Male,61,Financial Services,Mass Customer,Yes,1.0,NSW,8,20.0,7
3124,Male,74,Financial Services,Mass Customer,Yes,2.0,NSW,9,26.0,8
3125,Male,25,N/A,Affluent Customer,Yes,7.0,QLD,8,35.0,3
3126,Female,51,Health,Mass Customer,Yes,4.0,QLD,6,25.0,9
3127,Male,35,N/A,Mass Customer,No,20.0,NSW,10,61.0,6
3128,Female,32,Financial Services,Mass Customer,No,1.0,NSW,9,25.0,7
3129,Female,46,N/A,Mass Customer,No,21.0,NSW,1,33.0,5
3130,Female,53,N/A,High Net Worth,No,15.0,VIC,2,53.0,8
3131,Female,10,Manufacturing,Affluent Customer,No,15.0,QLD,7,56.0,4
3132,Female,80,Manufacturing,Mass Customer,No,1.0,VIC,5,32.0,5
3133,Female,52,Health,High Net Worth,Yes,7.0,VIC,8,27.0,3
3134,Female,62,Financial Services,Affluent Customer,No,13.0,NSW,12,39.0,7
3135,Female,27,Telecommunications,Affluent Customer,Yes,16.0,VIC,11,48.0,5
3136,Female,2,Financial Services,Mass Customer,Yes,9.0,QLD,3,27.0,4
3137,Male,14,N/A,Mass Customer,Yes,7.0,NSW,11,43.0,7
3138,Male,59,Manufacturing,Mass Customer,Yes,1.0,QLD,7,22.0,4
3139,Female,95,Manufacturing,Mass Customer,No,8.0,NSW,11,52.0,11
3140,Female,38,Argiculture,Mass Customer,Yes,22.0,QLD,4,44.0,5
3141,Female,94,Financial Services,Mass Customer,No,3.0,NSW,7,22.0,8
3142,Male,53,Manufacturing,Affluent Customer,No,11.0,NSW,10,48.0,8
3143,Female,59,Property,High Net Worth,Yes,11.0,QLD,8,60.0,9
3144,Female,67,Manufacturing,Affluent Customer,No,3.0,VIC,8,24.0,9
3145,Male,19,Health,Mass Customer,Yes,4.0,NSW,11,40.0,7
3146,Female,43,Entertainment,Affluent Customer,No,11.0,VIC,7,47.0,4
3147,Male,37,Manufacturing,Affluent Customer,No,2.0,VIC,7,24.0,6
3148,Female,36,Health,Mass Customer,No,13.0,NSW,1,56.0,7
3149,Female,31,Financial Services,Mass Customer,No,12.0,VIC,5,50.0,5
3150,Male,84,N/A,Affluent Customer,Yes,16.0,VIC,8,44.0,7
3151,Female,7,Financial Services,Mass Customer,Yes,9.0,VIC,10,26.0,13
3152,Male,7,Financial Services,Mass Customer,Yes,17.0,VIC,7,61.0,3
3153,Male,35,Manufacturing,Mass Customer,Yes,19.0,VIC,8,33.0,2
3154,Male,88,Property,Affluent Customer,Yes,12.0,VIC,9,55.0,1
3155,Female,94,Manufacturing,Mass Customer,No,13.0,NSW,8,56.0,7
3156,Male,23,Retail,Mass Customer,No,14.0,NSW,4,43.0,5
3157,Female,15,Health,High Net Worth,No,5.0,VIC,7,48.0,6
3158,Male,90,N/A,Mass Customer,Yes,6.0,NSW,8,44.0,10
3159,Male,34,Manufacturing,Mass Customer,Yes,16.0,QLD,7,40.0,7
3160,Female,4,Manufacturing,Affluent Customer,Yes,14.0,VIC,8,62.0,7
3161,Male,24,Health,Mass Customer,No,7.0,VIC,7,47.0,4
3162,Female,24,Financial Services,Mass Customer,No,13.0,VIC,9,61.0,4
3163,Male,86,IT,High Net Worth,No,7.0,NSW,8,61.0,6
3164,Female,73,Financial Services,Mass Customer,Yes,4.0,QLD,12,52.0,5
3165,Female,0,Manufacturing,Mass Customer,Yes,5.0,VIC,5,35.0,8
3166,Male,32,N/A,Affluent Customer,No,5.0,VIC,7,63.0,4
3167,Female,46,Manufacturing,Mass Customer,Yes,14.0,NSW,4,39.0,8
3168,Male,27,Argiculture,High Net Worth,Yes,4.0,QLD,5,28.0,6
3169,Female,95,Financial Services,High Net Worth,Yes,8.0,NSW,10,44.0,11
3170,Female,59,N/A,High Net Worth,Yes,14.0,NSW,12,33.0,7
3171,Female,42,Financial Services,High Net Worth,Yes,7.0,NSW,8,30.0,3
3172,Female,8,Financial Services,Mass Customer,No,1.0,QLD,6,19.0,7
3173,Female,76,Financial Services,Affluent Customer,No,6.0,QLD,9,34.0,10
3174,Male,64,N/A,Mass Customer,Yes,10.0,NSW,7,40.0,3
3175,Female,77,Retail,Mass Customer,Yes,18.0,NSW,9,41.0,8
3176,Male,74,N/A,High Net Worth,No,10.0,QLD,3,66.0,2
3177,Female,6,Telecommunications,High Net Worth,No,11.0,QLD,4,41.0,3
3178,Male,6,Property,Mass Customer,Yes,5.0,NSW,8,45.0,6
3179,Male,65,Entertainment,Mass Customer,No,12.0,QLD,8,60.0,10
3180,Female,37,Manufacturing,Affluent Customer,No,5.0,NSW,9,39.0,5
3181,Male,88,Financial Services,Mass Customer,Yes,17.0,NSW,11,42.0,8
3182,Male,64,Health,High Net Worth,No,11.0,VIC,8,53.0,7
3183,Male,68,N/A,Mass Customer,Yes,5.0,NSW,12,25.0,7
3184,Male,20,Property,High Net Worth,Yes,9.0,NSW,4,33.0,6
3185,Female,93,Manufacturing,Mass Customer,No,20.0,VIC,5,34.0,6
3186,Male,96,N/A,Mass Customer,No,1.0,NSW,9,25.0,4
3187,Male,47,Financial Services,Mass Customer,Yes,5.0,VIC,10,63.0,5
3188,Female,21,Property,High Net Worth,Yes,16.0,NSW,10,34.0,5
3189,Male,75,N/A,Affluent Customer,No,9.0,VIC,3,27.0,1
3190,Female,72,Entertainment,Mass Customer,No,11.0,VIC,12,42.0,7
3191,Female,44,Financial Services,Mass Customer,Yes,18.0,NSW,10,47.0,5
3192,Female,24,Manufacturing,Mass Customer,No,6.0,NSW,11,44.0,4
3193,Male,10,N/A,High Net Worth,No,3.0,QLD,2,41.0,5
3194,Male,92,N/A,Affluent Customer,No,10.0,NSW,7,58.0,5
3195,Male,66,Financial Services,Affluent Customer,No,9.0,QLD,8,38.0,5
3196,Male,55,Financial Services,Mass Customer,No,14.0,NSW,9,61.0,1
3197,Female,49,Financial Services,Mass Customer,Yes,21.0,NSW,11,33.0,8
3198,Female,67,N/A,Mass Customer,No,4.0,QLD,1,22.0,2
3199,Female,8,Health,High Net Worth,No,13.0,NSW,10,61.0,4
3200,Female,46,Property,Mass Customer,Yes,6.0,NSW,8,41.0,7
3201,Female,98,Retail,Affluent Customer,No,2.0,VIC,10,29.0,6
3202,Male,51,Health,Affluent Customer,Yes,9.0,VIC,9,33.0,6
3203,Male,23,Entertainment,Mass Customer,No,20.0,VIC,7,59.0,11
3204,Female,30,N/A,Affluent Customer,Yes,4.0,NSW,11,34.0,3
3205,Male,43,Property,Mass Customer,No,12.0,NSW,12,42.0,5
3206,Male,22,Manufacturing,High Net Worth,Yes,18.0,VIC,8,57.0,8
3207,Female,33,Manufacturing,Mass Customer,No,13.0,NSW,11,64.0,4
3208,Male,71,Retail,Affluent Customer,Yes,3.0,NSW,10,47.0,1
3209,Female,98,N/A,High Net Worth,No,17.0,NSW,11,34.0,5
3210,Female,90,Manufacturing,Affluent Customer,No,6.0,VIC,4,34.0,4
3211,Male,14,Retail,High Net Worth,Yes,9.0,VIC,4,56.0,8
3212,Female,78,Financial Services,Affluent Customer,Yes,17.0,NSW,11,45.0,11
3213,Male,39,Manufacturing,Mass Customer,No,13.0,VIC,6,45.0,6
3214,Female,27,Manufacturing,Affluent Customer,Yes,12.0,VIC,6,40.0,5
3215,Male,47,Retail,Mass Customer,No,14.0,NSW,9,59.0,6
3216,Male,5,N/A,Mass Customer,Yes,6.0,NSW,8,33.0,5
3217,Male,17,Financial Services,Affluent Customer,No,19.0,NSW,9,63.0,5
3218,Male,51,Telecommunications,Affluent Customer,Yes,11.0,VIC,10,53.0,5
3219,Male,43,N/A,Mass Customer,No,12.0,QLD,8,39.0,10
3220,Male,25,Health,Mass Customer,Yes,11.0,NSW,10,43.0,2
3221,Male,50,Financial Services,Mass Customer,No,7.0,NSW,9,29.0,5
3222,Female,96,Health,High Net Worth,No,14.0,QLD,2,42.0,5
3223,Female,5,Financial Services,Mass Customer,Yes,14.0,NSW,12,41.0,3
3224,Male,34,N/A,High Net Worth,Yes,3.0,QLD,6,45.0,5
3225,Female,83,Property,Affluent Customer,Yes,12.0,NSW,8,58.0,5
3226,Female,57,Manufacturing,Mass Customer,Yes,8.0,QLD,7,40.0,4
3227,Female,10,Property,High Net Worth,Yes,5.0,NSW,10,25.0,6
3228,Female,50,Financial Services,Mass Customer,Yes,12.0,NSW,10,47.0,6
3229,Female,77,Property,Mass Customer,Yes,5.0,VIC,7,26.0,7
3230,Female,31,N/A,Mass Customer,No,18.0,NSW,9,60.0,2
3231,Male,35,Financial Services,Mass Customer,Yes,11.0,VIC,7,50.0,4
3232,Male,37,Manufacturing,High Net Worth,Yes,19.0,NSW,1,58.0,4
3233,Female,67,Financial Services,Affluent Customer,Yes,19.0,VIC,7,54.0,7
3234,Female,16,Manufacturing,High Net Worth,No,6.0,VIC,10,26.0,10
3235,Male,38,N/A,High Net Worth,Yes,14.0,NSW,11,40.0,3
3236,Male,99,Health,High Net Worth,No,8.0,QLD,7,47.0,5
3237,Male,32,Health,Mass Customer,Yes,10.0,VIC,9,47.0,7
3238,Male,80,Manufacturing,High Net Worth,No,1.0,NSW,2,23.0,5
3239,Male,83,Manufacturing,High Net Worth,Yes,22.0,NSW,9,45.0,13
3240,Male,84,Manufacturing,Mass Customer,No,15.0,VIC,4,47.0,8
3241,Female,58,Health,Mass Customer,No,6.0,QLD,6,59.0,4
3242,Female,97,N/A,High Net Worth,No,13.0,NSW,8,46.0,4
3243,Female,70,Health,Mass Customer,Yes,18.0,NSW,12,64.0,8
3244,Female,18,Financial Services,Mass Customer,No,8.0,VIC,3,48.0,5
3245,Female,43,Health,Mass Customer,No,3.0,NSW,11,21.0,6
3246,Female,30,Property,Mass Customer,Yes,17.0,NSW,10,41.0,5
3247,Female,63,Health,Mass Customer,Yes,12.0,NSW,12,55.0,8
3248,Male,47,Health,Mass Customer,No,16.0,QLD,1,40.0,7
3249,Male,47,Manufacturing,Mass Customer,Yes,8.0,QLD,1,41.0,6
3250,Male,58,Argiculture,Mass Customer,Yes,16.0,QLD,4,43.0,8
3251,Female,48,Manufacturing,Mass Customer,Yes,10.0,NSW,6,56.0,4
3252,Male,76,Health,Mass Customer,No,21.0,VIC,3,34.0,6
3253,Male,61,N/A,Mass Customer,No,2.0,NSW,11,28.0,6
3254,Female,19,Retail,Affluent Customer,Yes,6.0,NSW,12,40.0,4
3255,Male,51,Entertainment,Mass Customer,No,7.0,NSW,9,35.0,7
3256,Female,66,N/A,Affluent Customer,Yes,1.0,NSW,12,25.0,7
3257,Male,83,Financial Services,High Net Worth,No,12.0,QLD,2,43.0,5
3258,Female,61,Financial Services,High Net Worth,No,3.0,QLD,2,28.0,3
3259,Male,99,Entertainment,High Net Worth,Yes,18.0,VIC,10,34.0,5
3260,Female,93,Health,High Net Worth,Yes,6.0,NSW,1,63.0,3
3261,Male,11,Argiculture,Affluent Customer,No,9.0,VIC,9,39.0,5
3262,Male,53,Manufacturing,Affluent Customer,No,6.0,NSW,10,45.0,6
3263,Female,13,N/A,Affluent Customer,No,15.0,QLD,7,38.0,6
3264,Male,14,Manufacturing,Affluent Customer,No,1.0,VIC,5,25.0,7
3265,Female,91,N/A,Mass Customer,Yes,1.0,NSW,8,26.0,7
3266,Male,18,Manufacturing,Mass Customer,Yes,11.0,VIC,10,42.0,2
3267,Female,50,Manufacturing,Mass Customer,No,3.0,QLD,4,30.0,5
3268,Male,47,Financial Services,Mass Customer,Yes,6.0,VIC,8,61.0,5
3269,Male,25,Manufacturing,Affluent Customer,No,4.0,QLD,4,21.0,4
3270,Male,30,Manufacturing,Affluent Customer,Yes,11.0,NSW,9,46.0,6
3271,Male,82,N/A,Mass Customer,No,3.0,VIC,7,28.0,4
3272,Female,77,Health,Affluent Customer,No,5.0,NSW,10,57.0,8
3273,Female,68,Property,Mass Customer,Yes,9.0,NSW,9,52.0,6
3274,Male,60,Financial Services,Affluent Customer,No,13.0,QLD,9,49.0,3
3275,Male,25,Manufacturing,High Net Worth,Yes,3.0,QLD,5,20.0,6
3276,Male,77,Manufacturing,Mass Customer,Yes,3.0,NSW,6,27.0,5
3277,Male,98,Manufacturing,Mass Customer,Yes,14.0,NSW,7,45.0,4
3278,Female,75,Entertainment,Mass Customer,Yes,1.0,VIC,2,19.0,6
3279,Female,7,Financial Services,Affluent Customer,No,16.0,NSW,8,53.0,5
3280,Female,90,N/A,Mass Customer,No,10.0,QLD,1,43.0,6
3281,Male,8,N/A,High Net Worth,Yes,5.0,NSW,12,66.0,7
3282,Female,56,Retail,Mass Customer,No,17.0,QLD,4,42.0,9
3283,Male,62,Telecommunications,High Net Worth,No,15.0,NSW,12,65.0,6
3284,Female,19,Health,Mass Customer,No,5.0,NSW,10,29.0,5
3285,Female,77,Manufacturing,Mass Customer,Yes,12.0,NSW,8,60.0,4
3286,Male,37,Financial Services,High Net Worth,Yes,6.0,NSW,10,27.0,8
3287,Female,74,Manufacturing,Mass Customer,No,16.0,NSW,9,37.0,5
3288,Male,12,Manufacturing,Mass Customer,Yes,7.0,QLD,9,32.0,7
3289,Female,17,Financial Services,Affluent Customer,No,14.0,VIC,8,58.0,4
3290,Female,51,Health,Mass Customer,Yes,2.0,VIC,11,21.0,6
3291,Male,41,Manufacturing,High Net Worth,Yes,14.0,VIC,5,65.0,5
3292,Male,26,N/A,Mass Customer,No,4.0,VIC,3,26.0,5
3293,Male,90,N/A,High Net Worth,No,10.0,VIC,10,42.0,10
3294,Male,47,Financial Services,Affluent Customer,Yes,10.0,VIC,8,38.0,6
3295,Male,11,N/A,Mass Customer,No,6.0,QLD,8,24.0,5
3296,Female,23,Argiculture,Mass Customer,No,9.0,NSW,9,45.0,3
3297,Male,24,IT,High Net Worth,Yes,2.0,NSW,1,21.0,5
3298,Female,19,Manufacturing,Affluent Customer,Yes,15.0,NSW,9,44.0,8
3299,Male,81,Retail,Mass Customer,No,7.0,NSW,6,33.0,8
3300,Female,27,N/A,Affluent Customer,No,19.0,VIC,9,48.0,6
3301,Female,20,N/A,High Net Worth,No,7.0,VIC,8,51.0,5
3302,Male,93,Manufacturing,Mass Customer,No,7.0,VIC,7,29.0,5
3303,Male,41,Financial Services,Mass Customer,No,10.0,NSW,11,43.0,1
3304,Female,23,Retail,Mass Customer,Yes,7.0,NSW,12,66.0,5
3305,Male,39,Health,Mass Customer,No,22.0,NSW,10,46.0,5
3306,Male,76,Financial Services,Mass Customer,No,3.0,VIC,8,27.0,7
